AG348.7017-1.0414 10 260.01066 -38.97687 348.69963 -1.04057    1.26   1.19 0.67 0.53 -346    1.65 0.55 0.5   85 N Y
AG348.7017-1.0414 11 260.016   -38.97655 348.70227 -1.0438     1.03   1.84 0.47 0.52  224    0.92 0.55 0.5   85 N Y
AG348.7017-1.0414 12 260.01436 -38.97598 348.702   -1.04242    1.73   1.79 0.86 0.66    4    3.57 0.55 0.5   85 N Y
AG348.7017-1.0414 13 260.01201 -38.97587 348.70105 -1.04086    0.93   0.99 0.94 0.69 -266    2.21 0.55 0.5   85 N Y
AG348.7017-1.0414 14 260.00987 -38.9758  348.70016 -1.03946    1.46   1.1  0.67 0.74  137    2.69 0.55 0.5   85 N Y
AG348.7017-1.0414 15 260.01066 -38.9755  348.70075 -1.03979    0.93   0.4  0.74 0.51 -358    1.28 0.55 0.5   85 N Y
AG348.7017-1.0414 16 260.01412 -38.9755  348.70229 -1.042      1.94   2.18 0.53 0.74 -263    2.83 0.55 0.5   85 N Y
AG348.7017-1.0414 17 260.01573 -38.97548 348.70302 -1.04301    1.58   2.06 1.0  0.63 -214    3.64 0.55 0.5   85 N Y
AG348.7017-1.0414 18 260.01374 -38.97548 348.70214 -1.04174    0.86   1.93 0.73 0.55 -323    1.27 0.55 0.5   85 N Y
AG348.7017-1.0414 19 260.01682 -38.97525 348.7037  -1.04358   70.8    6.84 0.75 0.6   105  117.48 0.55 0.5   85 N Y
AG348.7017-1.0414 20 260.01447 -38.97539 348.70254 -1.04216    1.35   1.79 0.47 0.74   61    1.74 0.55 0.5   85 N Y
AG348.7017-1.0414 21 260.01623 -38.97532 348.70338 -1.04324    1.38   1.87 0.78 0.56 -195    2.22 0.55 0.5   85 N Y
AG348.7017-1.0414 22 260.01239 -38.97498 348.70195 -1.04059   20.23   2.99 0.6  0.62    8   27.51 0.55 0.5   85 N Y
AG348.7017-1.0414 23 260.01298 -38.97498 348.70221 -1.04097    1.05   2.52 0.47 0.74   69    1.36 0.55 0.5   85 N Y
AG348.7017-1.0414 24 260.01324 -38.9748  348.70248 -1.04103    1.11   1.97 0.47 0.74 -133    1.43 0.55 0.5   85 N Y
AG348.7017-1.0414 25 260.01532 -38.97477 348.70342 -1.04235    1.14   2.21 0.6  0.47   92    1.18 0.55 0.5   85 N Y
AG348.7017-1.0414 26 260.01359 -38.97445 348.70291 -1.04106    0.95   1.33 0.6  0.74   65    1.56 0.55 0.5   85 N Y
AG348.7017-1.0414 27 260.01052 -38.97436 348.70162 -1.03905    1.17   0.07 0.67 0.74  -85    2.14 0.55 0.5   85 N Y
AG348.7017-1.0414 28 260.00817 -38.97427 348.70065 -1.0375     1.89   0.07 0.6  0.74  248    3.11 0.55 0.5   85 N Y
AG348.7017-1.0414 29 260.01157 -38.9735  348.7028  -1.03923    1.63   0.33 0.59 0.74  -25    2.62 0.55 0.5   85 N Y
AG348.7017-1.0414 30 260.01037 -38.97329 348.70243 -1.03834    2.52   1.35 0.47 0.74  112    3.24 0.55 0.5   85 N Y
AG348.7017-1.0414 31 260.00891 -38.97755 348.69829 -1.03985    1.57   0.07 0.8  0.61  -38    2.82 0.55 0.5   85 N Y
AG348.7017-1.0414 32 260.01286 -38.97691 348.70057 -1.042      0.99   0.32 0.85 0.47   31    1.46 0.55 0.5   85 N Y
AG348.7017-1.0414 33 260.01283 -38.97673 348.70071 -1.04188    1.11   0.27 0.73 0.6   181    1.78 0.55 0.5   85 N Y
AG348.7017-1.0414 34 260.01573 -38.97623 348.70241 -1.04344    1.49   1.66 0.88 0.65 -292    3.13 0.55 0.5   85 N Y
AG348.7017-1.0414 35 260.01594 -38.97614 348.70258 -1.04352    1.49   1.37 0.72 0.74  144    2.94 0.55 0.5   85 N Y
AG348.7017-1.0414 36 260.00735 -38.97582 348.69902 -1.03786    3.49   0.16 0.63 0.74   52    6.01 0.55 0.5   85 N Y
AG348.7017-1.0414 37 260.00762 -38.97578 348.69918 -1.03801    1.91   0.56 0.49 0.74  208    2.53 0.55 0.5   85 N Y
AG348.7017-1.0414 38 260.01286 -38.97584 348.70145 -1.04139    1.15   0.94 0.49 0.59   14    1.21 0.55 0.5   85 N Y
AG348.7017-1.0414 39 260.01635 -38.97475 348.7039  -1.04299    2.75   3.05 0.93 0.57  -14    5.38 0.55 0.5   85 N Y
AG348.7017-1.0414 40 260.01617 -38.97461 348.70393 -1.0428     3.12   2.69 1.17 0.72    0    9.56 0.55 0.5   85 N Y
AG348.7017-1.0414 41 260.01184 -38.97466 348.70197 -1.04006    1.05   1.62 0.75 0.47  -50    1.36 0.55 0.5   85 N Y
AG348.7270-1.0412  1 260.03038 -38.95488 348.72644 -1.04058    2.57   2.62 0.55 0.48   72    4.14 0.41 0.4  -56 Y Y
AG348.7270-1.0412  2 260.02548 -38.95439 348.72466 -1.03717   73.63  26.35 0.41 0.61  -91  113.37 0.41 0.4  -56 N Y
AG348.7270-1.0412  3 260.02863 -38.95423 348.7262  -1.03909    2.9    0.73 0.42 0.48 -268    3.56 0.41 0.4  -56 N Y
AG348.7270-1.0412  4 260.02713 -38.95378 348.7259  -1.03787    7.4    7.78 1.04 0.39  130   18.53 0.41 0.4  -56 N Y
AG348.7270-1.0412  5 260.02612 -38.95337 348.72578 -1.037      6.83   3.95 0.38 0.6    54    9.64 0.41 0.4  -56 N Y
AG348.7270-1.0412  6 260.02969 -38.95324 348.72748 -1.0392    17.8    5.93 0.39 0.73  130   31.27 0.41 0.4  -56 N Y
AG348.7270-1.0412  7 260.02677 -38.95309 348.7263  -1.03725  217.3    6.47 0.69 0.49   49  450.63 0.41 0.4  -56 N Y
AG348.7270-1.0412  8 260.02926 -38.95281 348.72764 -1.03868    3.01   2.28 0.71 0.38  -50    5.0  0.41 0.4  -56 N Y
AG348.7270-1.0412  9 260.02866 -38.95086 348.72898 -1.03718    8.09   0.31 0.43 0.56  273   12.01 0.41 0.4  -56 N Y
AG348.7270-1.0412 10 260.03052 -38.95443 348.72687 -1.04041    5.43   1.76 0.72 0.59    7   14.16 0.41 0.4  -56 N Y
AG348.7270-1.0412 11 260.03041 -38.95426 348.72696 -1.04024    6.49   0.86 0.81 0.6     9   19.41 0.41 0.4  -56 N Y
AG348.7270-1.0412 12 260.02612 -38.95436 348.72498 -1.03756   21.26  17.72 1.05 0.53 -264   72.72 0.41 0.4  -56 N Y
AG348.7270-1.0412 13 260.02624 -38.95412 348.72523 -1.0375   334.36  24.98 0.53 0.52   23  564.7  0.41 0.4  -56 N Y
AG348.7270-1.0412 14 260.03103 -38.9538  348.72762 -1.04037    3.6    1.44 0.45 0.6   -63    5.93 0.41 0.4  -56 N Y
AG348.7270-1.0412 15 260.03091 -38.95356 348.72776 -1.04016    4.67   1.77 0.92 0.6    30   15.89 0.41 0.4  -56 N Y
AG348.7270-1.0412 16 260.02765 -38.9535  348.72636 -1.03805   36.01   3.07 0.57 0.6    61   75.33 0.41 0.4  -56 N Y
AG348.7270-1.0412 17 260.02737 -38.95348 348.72625 -1.03786   15.62   2.98 0.69 0.58 -221   38.02 0.41 0.4  -56 N Y
AG348.7270-1.0412 18 260.02921 -38.95304 348.72743 -1.03878    3.34   3.1  0.38 0.6  -245    4.71 0.41 0.4  -56 N Y
AG348.7270-1.0412 19 260.03041 -38.95268 348.72826 -1.03934    4.55   3.6  0.62 0.53  -70    9.13 0.41 0.4  -56 N Y
AG348.7270-1.0412 20 260.03021 -38.95268 348.72817 -1.03921    5.1    4.04 0.67 0.6  -267   12.72 0.41 0.4  -56 N Y
AG348.7270-1.0412 21 260.03213 -38.95607 348.72624 -1.04237    2.29   4.43 0.76 0.6  -290    6.45 0.41 0.4  -56 Y Y
AG348.7270-1.0412 22 260.03064 -38.95292 348.72816 -1.03962    3.21   3.53 0.47 0.57  -79    5.31 0.41 0.4  -56 N Y
AG348.7270-1.0412 23 260.03096 -38.95278 348.72843 -1.03974    5.11   2.83 0.81 0.6   -33   15.29 0.41 0.4  -56 N Y
AG348.7270-1.0412 24 260.03081 -38.95272 348.72841 -1.03962    4.21   3.61 0.68 0.41  117    7.16 0.41 0.4  -56 N Y
AG348.7270-1.0412 25 260.02717 -38.95233 348.72711 -1.03707    5.05   3.34 0.43 0.59 -252    7.9  0.41 0.4  -56 N Y
AG348.7270-1.0412 26 260.03294 -38.95399 348.72831 -1.0417     2.57   4.08 0.6  0.44   13    4.18 0.41 0.4  -56 Y Y
AG348.7554-1.0686  1 260.08461 -38.94946 348.755   -1.07209    8.61   0.78 0.43 0.38  -26   12.33 0.34 0.33 -11 N Y
AG348.7554-1.0686  2 260.07711 -38.94943 348.75169 -1.06728    1.85   0.42 0.5  0.43   24    3.53 0.34 0.33 -11 N Y
AG348.7554-1.0686  3 260.0816  -38.948   348.75485 -1.06933    0.73   0.25 0.54 0.39   32    1.35 0.34 0.33 -11 N Y
AG348.7554-1.0686  4 260.08572 -38.94751 348.75709 -1.07168    1.57   0.27 0.35 0.42  -11    2.06 0.34 0.33 -11 N Y
AG348.7554-1.0686  5 260.08112 -38.94658 348.75581 -1.06821    1.74   0.36 0.47 0.39  -37    2.8  0.34 0.33 -11 N Y
AG348.7554-1.0686  6 260.08014 -38.94646 348.75547 -1.06752    0.87   0.32 0.47 0.31  193    1.14 0.34 0.33 -11 N Y
AG348.7554-1.0686  7 260.07914 -38.9456  348.75574 -1.06639    1.09   0.82 0.5  0.44   -2    2.12 0.34 0.33 -11 N Y
AG348.7554-1.0686  8 260.0797  -38.94551 348.75606 -1.0667     2.26   1.76 0.4  0.5   -34    4.01 0.34 0.33 -11 N Y
AG348.7554-1.0686  9 260.08036 -38.94511 348.75668 -1.06688    0.72  -0.03 0.35 0.34  -28    0.76 0.34 0.33 -11 N Y
AG348.7554-1.0686 10 260.07962 -38.94612 348.75552 -1.06699    0.65   0.36 0.31 0.46   47    0.84 0.34 0.33 -11 N Y
AG348.7554-1.0686 11 260.07946 -38.94606 348.7555  -1.06685    0.78   0.38 0.62 0.48   15    2.04 0.34 0.33 -11 N Y
AG019.5733-0.0990  1 276.76992 -11.91345  19.57277 -0.10036    0.39   0.08 0.31 0.46 -258    0.44 0.38 0.33 -60 N N
AG019.5733-0.0990  2 276.76864 -11.9122   19.5733  -0.09867    5.74   0.2  0.42 0.39    5    7.53 0.38 0.33 -60 N N
AG348.8322+0.2207  1 258.79228 -38.13994 348.83284  0.22052    4.06   0.31 0.27 0.21   27    4.37 0.26 0.2  -61 N N
AG348.8322+0.2207  2 258.79308 -38.13975 348.83335  0.22012    0.38   0.09 0.26 0.19   -9    0.36 0.26 0.2  -61 N N
AG349.8315-1.0240  1 260.81741 -38.03512 349.83346 -1.02459    3.26   0.36 0.41 0.38 -284    3.6  0.39 0.37  15 N N
AG349.8904+0.0857  1 259.70672 -37.35525 349.89122  0.08503    0.47   0.09 0.24 0.28   -2    0.6  0.26 0.21 -57 N N
AG019.8843-0.5337  1 277.31002 -11.8409   19.88268 -0.53461    1.05   1.31 0.33 0.51   83    1.35 0.39 0.34 -60 N N
AG019.8843-0.5337  2 277.31061 -11.84075  19.88309 -0.53505    1.43   1.3  0.36 0.5   -76    1.97 0.39 0.34 -60 N N
AG019.8843-0.5337  3 277.31027 -11.84048  19.88317 -0.53463    7.06   2.33 0.39 0.52  -25   11.14 0.39 0.34 -60 N N
AG019.8843-0.5337  4 277.3117  -11.84035  19.88394 -0.53581   19.23   0.37 0.41 0.4  -228   24.2  0.39 0.34 -60 N N
AG019.8843-0.5337  5 277.31201 -11.84008  19.88431 -0.53596    1.82   1.23 0.32 0.5   -35    2.21 0.39 0.34 -60 N N
AG019.8843-0.5337  6 277.3107  -11.84001  19.88378 -0.53479    4.31   4.14 0.44 0.63  -96    9.1  0.39 0.34 -60 N N
AG019.8843-0.5337  7 277.31159 -11.84003  19.88416 -0.53557    7.89   1.92 0.44 0.56 -295   14.89 0.39 0.34 -60 N N
AG019.8843-0.5337  8 277.31118 -11.8399   19.8841  -0.53515    2.53   2.73 0.7  0.43   24    5.82 0.39 0.34 -60 N N
AG019.8843-0.5337  9 277.31094 -11.83986  19.88402 -0.53493    1.54   3.14 0.67 0.34  157    2.71 0.39 0.34 -60 N N
AG019.8843-0.5337 10 277.31152 -11.83978  19.88436 -0.53539    1.67   2.77 0.48 0.32 -240    1.95 0.39 0.34 -60 N N
AG019.8843-0.5337 11 277.30983 -11.8396   19.88375 -0.53384   33.37  10.68 0.52 0.36   48   48.06 0.39 0.34 -60 N N
AG019.8843-0.5337 12 277.3097  -11.83938  19.88388 -0.53363    9.1    8.84 0.96 0.37   56   24.7  0.39 0.34 -60 N N
AG019.8843-0.5337 13 277.31038 -11.83948  19.8841  -0.53426    2.66   2.41 0.37 0.51 -220    3.76 0.39 0.34 -60 N N
AG019.8843-0.5337 14 277.31126 -11.83918  19.88477 -0.53489    1.16   0.8  0.62 0.34  -62    1.84 0.39 0.34 -60 N N
AG019.8843-0.5337 15 277.30975 -11.83891  19.88432 -0.53346    5.18   2.16 0.36 0.4    -2    5.71 0.39 0.34 -60 N N
AG019.8843-0.5337 16 277.31007 -11.84013  19.88339 -0.5343    42.24   6.1  0.35 0.39  -37   43.86 0.39 0.34 -60 N N
AG019.8843-0.5337 17 277.31026 -11.83998  19.8836  -0.53439    3.56   7.47 0.32 0.51  -67    4.44 0.39 0.34 -60 N N
AG019.8843-0.5337 18 277.31012 -11.83991  19.8836  -0.53424   15.49   7.53 0.32 0.35  133   13.26 0.39 0.34 -60 N N
AG019.8843-0.5337 19 277.31186 -11.83966  19.88461 -0.53563    1.67   2.16 0.77 0.5    -7    4.91 0.39 0.34 -60 N N
AG019.9123-0.2050  1 277.02374 -11.66324  19.90985 -0.20388    1.06  -0.08 0.42 0.47   13    1.51 0.4  0.34 -61 N N
AG019.9689-0.1042  1 276.96221 -11.56711  19.96694 -0.10583    0.72   0.05 0.4  0.32  160    0.68 0.4  0.34 -61 N N
AG020.4376-0.1554  1 277.22987 -11.17286  20.43798 -0.15499    0.47   0.04 0.33 0.37   54    0.41 0.41 0.34 -60 N N
AG020.4392-0.1421  1 277.21971 -11.16711  20.43844 -0.1435     1.14   0.17 0.54 0.38   66    1.73 0.4  0.34 -61 N N
AG020.4392-0.1421  2 277.21894 -11.16661  20.43853 -0.1426     5.03   0.32 0.57 0.38   10    7.95 0.4  0.34 -61 N N
AG020.4392-0.1421  3 277.22046 -11.16538  20.44032 -0.14334    0.58   0.12 0.36 0.47  141    0.72 0.4  0.34 -61 N N
AG020.4392-0.1421  4 277.21998 -11.16491  20.44051 -0.14271    0.44  -0.01 0.56 0.51  151    0.94 0.4  0.34 -61 N N
AG020.7084-0.3124  1 277.50022 -11.00821  20.70691 -0.31365    4.24   0.41 0.43 0.41    4    5.45 0.4  0.34 -61 N N
AG020.7084-0.3124  2 277.50052 -11.00739  20.70777 -0.31353    0.41   0.16 0.37 0.35  -84    0.38 0.4  0.34 -61 N N
AG020.7084-0.3124  3 277.50254 -11.00732  20.70875 -0.31526    0.49   0.18 0.34 0.52 -238    0.63 0.4  0.34 -61 N N
AG020.7084-0.3124  4 277.50329 -11.00729  20.70912 -0.31589    0.86   0.27 0.42 0.52   25    1.37 0.4  0.34 -61 N N
AG020.7084-0.3124  5 277.49848 -11.00672  20.70743 -0.31145    1.02   0.12 0.48 0.43   32    1.53 0.4  0.34 -61 N N
AG020.7084-0.3124  6 277.49921 -11.00671  20.70778 -0.31208    0.88   0.16 0.42 0.33   33    0.88 0.4  0.34 -61 N N
AG020.7084-0.3124  7 277.49981 -11.00497  20.70959 -0.31179    0.53   0.05 0.45 0.33   21    0.56 0.4  0.34 -61 N N
AG020.7084-0.3124  8 277.50278 -11.00342  20.71231 -0.31366    2.03   0.43 0.39 0.36  230    2.04 0.4  0.34 -61 N N
AG020.7084-0.3124  9 277.49923 -11.00751  20.70708 -0.31246    0.41   0.22 0.6  0.52  -14    0.93 0.4  0.34 -61 N N
AG020.7208-0.3589  1 277.54986 -11.01981  20.7192  -0.36221    0.64   0.26 0.37 0.32   10    0.57 0.4  0.34 -60 N N
AG020.7208-0.3589  2 277.54675 -11.01709  20.7202  -0.35824    3.49   0.18 0.44 0.38  177    4.3  0.4  0.34 -60 N N
AG020.7208-0.3589  3 277.54797 -11.01631  20.72145 -0.35894    1.49   0.14 0.53 0.49    0    2.87 0.4  0.34 -60 N N
AG020.7208-0.3589  4 277.54753 -11.01614  20.7214  -0.35848    0.68   0.29 0.43 0.39   28    0.85 0.4  0.34 -60 N N
AG020.7208-0.3589  5 277.54706 -11.01609  20.72122 -0.35805    0.46   0.3  0.68 0.43  203    0.98 0.4  0.34 -60 N N
AG020.7478-0.0909  1 277.31965 -10.87256  20.74487 -0.09367    1.25   0.22 0.57 0.33   23    1.63 0.42 0.35 -61 N Y
AG020.7478-0.0909  2 277.31925 -10.87224  20.74497 -0.09318    2.35   0.38 0.38 0.36   20    2.23 0.42 0.35 -61 N Y
AG020.7478-0.0909  3 277.31965 -10.87186  20.74549 -0.09335    1.04   0.34 0.47 0.5   101    1.67 0.42 0.35 -61 N Y
AG020.7478-0.0909  4 277.31772 -10.86964  20.74658 -0.09064    0.55   0.38 0.53 0.37  327    0.73 0.42 0.35 -61 N Y
AG020.7478-0.0909  5 277.31921 -10.86949  20.74739 -0.09187    1.45   0.64 0.58 0.49  136    2.85 0.42 0.35 -61 N Y
AG020.7478-0.0909  6 277.31816 -10.86923  20.74714 -0.09083    4.15   1.11 0.78 0.47   52   10.51 0.42 0.35 -61 N Y
AG020.7478-0.0909  7 277.31933 -10.86906  20.74782 -0.09177    0.54   0.65 0.43 0.4   -40    0.65 0.42 0.35 -61 N Y
AG020.7478-0.0909  8 277.31794 -10.86881  20.74741 -0.09045    0.69   0.38 0.6  0.33   31    0.94 0.42 0.35 -61 N Y
AG020.7478-0.0909  9 277.31738 -10.86848  20.74745 -0.0898     1.52   0.27 0.48 0.46   44    2.29 0.42 0.35 -61 N Y
AG020.7478-0.0909 10 277.31882 -10.86814  20.74841 -0.0909     1.22   1.01 0.64 0.36    6    1.9  0.42 0.35 -61 N Y
AG020.7478-0.0909 11 277.31886 -10.86773  20.74879 -0.09074    1.06   1.28 0.52 0.48   35    1.81 0.42 0.35 -61 N Y
AG020.7478-0.0909 12 277.31804 -10.86659  20.74942 -0.0895     1.79   0.38 0.42 0.36   12    1.86 0.42 0.35 -61 N Y
AG020.7478-0.0909 13 277.32062 -10.86568  20.75141 -0.09132    2.06   0.33 0.58 0.47   34    3.83 0.42 0.35 -61 N Y
AG020.7478-0.0909 14 277.31753 -10.86901  20.74705 -0.09018    0.54   0.61 0.36 0.53   26    0.69 0.42 0.35 -61 N Y
AG020.7478-0.0909 15 277.31882 -10.86846  20.74813 -0.09105    0.53   0.59 0.53 0.53  -56    1.0  0.42 0.35 -61 N Y
AG020.7478-0.0909 16 277.31906 -10.86809  20.74856 -0.09109    3.15   1.14 0.39 0.53   61    4.37 0.42 0.35 -61 N Y
AG020.7478-0.0909 17 277.31913 -10.86794  20.74872 -0.09108    1.25   1.1  0.58 0.33   35    1.66 0.42 0.35 -61 N Y
AG020.7478-0.0909 18 277.31914 -10.86696  20.7496  -0.09063    0.59   0.86 0.81 0.53   75    1.72 0.42 0.35 -61 N Y
AG020.7478-0.0909 19 277.3184  -10.86996  20.7466  -0.09138    1.95   2.25 0.55 0.34 -315    2.52 0.42 0.35 -61 N Y
AG020.7478-0.0909 20 277.3186  -10.86993  20.74673 -0.09154    2.44   1.92 0.45 0.53   28    3.97 0.42 0.35 -61 N Y
AG020.7478-0.0909 21 277.31842 -10.86981  20.74675 -0.09133    8.28   2.73 0.67 0.4    41   15.0  0.42 0.35 -61 N Y
AG020.7478-0.0909 22 277.31918 -10.86766  20.749   -0.09099    0.94   1.03 0.81 0.39  189    2.02 0.42 0.35 -61 N Y
AG020.7478-0.0909 23 277.31928 -10.86754  20.74915 -0.09102    1.27   0.69 0.58 0.53  330    2.64 0.42 0.35 -61 N Y
AG020.7478-0.0909 24 277.31916 -10.86749  20.74914 -0.0909     0.82   1.04 0.37 0.53   36    1.11 0.42 0.35 -61 N Y
AG021.3035+0.0814  1 277.4249  -10.29755  21.30227  0.08139    0.47   0.06 0.2  0.28  -72    0.4  0.34 0.19 -59 N Y
AG021.4248-0.5401  1 278.04362 -10.48098  21.42135 -0.54297    1.38   0.04 0.54 0.39 -221    2.31 0.39 0.33 -58 N Y
AG021.4248-0.5401  2 278.04301 -10.47963  21.42227 -0.54181    0.83   0.09 0.45 0.33   26    0.94 0.39 0.33 -58 N Y
AG021.4248-0.5401  3 278.04424 -10.47956  21.42289 -0.54286    0.91   0.45 0.49 0.36   10    1.27 0.39 0.33 -58 N Y
AG021.4248-0.5401  4 278.04372 -10.47916  21.42301 -0.54222    0.84   0.01 0.48 0.41  301    1.28 0.39 0.33 -58 N Y
AG021.4248-0.5401  5 278.04446 -10.47884  21.42363 -0.54272    0.95   0.17 0.59 0.36 -333    1.57 0.39 0.33 -58 N Y
AG021.4248-0.5401  6 278.04265 -10.47863  21.423   -0.54104    0.71   0.13 0.59 0.49   16    1.6  0.39 0.33 -58 N Y
AG021.4248-0.5401  7 278.04511 -10.47839  21.42432 -0.54307    0.82   0.55 0.53 0.31   17    1.06 0.39 0.33 -58 N Y
AG021.4248-0.5401  8 278.04475 -10.47678  21.42559 -0.54201    0.58   0.04 0.51 0.33  -39    0.78 0.39 0.33 -58 N Y
AG021.4248-0.5401  9 278.04504 -10.47276  21.42928 -0.54041    1.78  -0.18 0.53 0.46   -1    3.43 0.39 0.33 -58 N Y
AG021.4248-0.5401 10 278.04473 -10.47916  21.42347 -0.5431     1.15   1.14 0.47 0.38  -40    1.6  0.39 0.33 -58 N Y
AG021.4248-0.5401 11 278.04475 -10.47904  21.42358 -0.54306    1.52   1.24 0.54 0.46 -221    2.9  0.39 0.33 -58 N Y
AG021.4248-0.5401 12 278.04472 -10.47573  21.42651 -0.5415     0.61   0.11 0.43 0.31  -72    0.64 0.39 0.33 -58 N Y
AG021.4248-0.5401 13 278.04479 -10.47876  21.42385 -0.54297    4.0    1.08 0.77 0.32   69    7.64 0.39 0.33 -58 N Y
AG021.4248-0.5401 14 278.04465 -10.47859  21.42393 -0.54277   60.52   1.54 0.48 0.42   14   94.91 0.39 0.33 -58 N Y
AG022.0390+0.2234  1 277.644    -9.58071  22.0375   0.22234    1.86   1.11 0.36 0.42 -156    2.02 0.38 0.37  31 N N
AG022.0390+0.2234  2 277.64505  -9.57985  22.03875  0.22182    1.07   0.84 0.35 0.54   95    1.45 0.38 0.37  31 N N
AG022.0390+0.2234  3 277.64457  -9.57973  22.03863  0.22229   76.29   3.13 0.54 0.44 -236  130.32 0.38 0.37  31 N N
AG022.0390+0.2234  4 277.64443  -9.57944  22.03882  0.22255   10.83   3.08 0.44 0.38 -108   13.07 0.38 0.37  31 N N
AG022.0390+0.2234  5 277.64483  -9.5786   22.03976  0.22259    3.04   0.45 0.62 0.51   46    7.04 0.38 0.37  31 N N
AG022.0390+0.2234  6 277.64469  -9.57841  22.03986  0.2228     1.08   0.56 0.7  0.55 -302    3.01 0.38 0.37  31 N N
AG022.0390+0.2234  7 277.64407  -9.57995  22.03821  0.22263    2.49   0.85 0.76 0.55 -283    7.47 0.38 0.37  31 N N
AG022.0390+0.2234  8 277.64421  -9.57992  22.0383   0.22252    5.85   2.29 0.5  0.55  -56   11.67 0.38 0.37  31 N N
AG022.0390+0.2234  9 277.64429  -9.5799   22.03836  0.22246    1.87   3.1  0.35 0.35  145    1.64 0.38 0.37  31 N N
AG022.0390+0.2234 10 277.64412  -9.57971  22.03844  0.22269    1.06   1.89 0.35 0.46  -80    1.22 0.38 0.37  31 N N
AG022.2530+0.0324  1 277.91724  -9.47967  22.25178  0.03021    3.12   0.09 0.39 0.21   30    3.74 0.35 0.19 -59 N N
AG022.2530+0.0324  2 277.91743  -9.47907  22.25239  0.03032    1.44   0.19 0.35 0.23 -144    1.71 0.35 0.19 -59 N N
AG022.2530+0.0324  3 277.92028  -9.47778  22.25483  0.02842    1.12   0.13 0.18 0.33  122    1.02 0.35 0.19 -59 N N
AG022.3552+0.0674  1 277.93039  -9.37397  22.35149  0.06758    8.8    0.59 0.37 0.23   33   10.06 0.36 0.21 -58 N N
AG022.3552+0.0674  2 277.92953  -9.37369  22.35135  0.06846    6.92   0.42 0.36 0.23   27    7.63 0.36 0.21 -58 N N
AG022.3552+0.0674  3 277.92947  -9.37308  22.35186  0.06879    1.12   0.43 0.2  0.31  -71    0.93 0.36 0.21 -58 N N
AG022.3552+0.0674  4 277.93383  -9.37154  22.35522  0.06569    0.66   0.15 0.33 0.2    28    0.58 0.36 0.21 -58 N N
AG022.3552+0.0674  5 277.93391  -9.37025  22.3564   0.06622    7.74   0.74 0.45 0.25   42   11.57 0.36 0.21 -58 N N
AG022.3552+0.0674  6 277.93384  -9.37007  22.35652  0.06636   25.81   1.72 0.37 0.28   38   35.59 0.36 0.21 -58 N N
AG022.3552+0.0674  7 277.92997  -9.36793  22.35665  0.07074    1.38  -0.13 0.2  0.31  141    1.15 0.36 0.21 -58 N N
AG022.3552+0.0674  8 277.9322   -9.37014  22.35572  0.06777    0.57   0.12 0.37 0.23   48    0.66 0.36 0.21 -58 N N
AG022.3552+0.0674  9 277.93221  -9.37005  22.3558   0.0678     0.89   0.19 0.32 0.2    40    0.75 0.36 0.21 -58 N N
AG022.3725+0.3760  1 277.66325  -9.2126   22.37258  0.37596    2.17   0.07 0.36 0.21   33    2.38 0.35 0.2  -59 N N
AG022.3725+0.3760  2 277.66227  -9.21225  22.37244  0.37698    0.74   0.19 0.19 0.3  -237    0.61 0.35 0.2  -59 N N
AG022.3725+0.3760  3 277.66372  -9.21154  22.37372  0.37604    1.28   0.3  0.32 0.19   25    1.17 0.35 0.2  -59 N N
AG022.4739+0.3508  1 277.7344   -9.13562  22.47332  0.34933    1.16   0.2  0.2  0.29  -64    0.99 0.35 0.2  -59 N N
AG022.4731-0.2194  1 278.24434  -9.40227  22.46948 -0.22021    0.7    0.15 0.52 0.36   13    0.99 0.39 0.34 -58 N N
AG022.4731-0.2194  2 278.24565  -9.39888  22.47309 -0.21979    0.42   0.13 0.33 0.51 -254    0.53 0.39 0.34 -58 N N
AG022.4731-0.2194  3 278.24673  -9.3985   22.47391 -0.22056    0.8    0.08 0.48 0.32   36    0.93 0.39 0.34 -58 N N
AG022.4731-0.2194  4 278.2455   -9.39821  22.47362 -0.21935    0.37  -0.03 0.53 0.46   35    0.68 0.39 0.34 -58 N N
AG022.4731-0.2194  5 278.2464   -9.39635  22.47567 -0.21928    1.2    0.14 0.34 0.37  -17    1.13 0.39 0.34 -58 N N
AG022.4851-0.9339  1 278.89581  -9.71743  22.48575 -0.93559    1.53   0.22 0.53 0.45   14    1.51 0.57 0.42 -66 N N
AG022.4851-0.9339  2 278.89429  -9.71702  22.48542 -0.93407    1.12   0.6  0.69 0.63   -9    2.03 0.57 0.42 -66 N N
AG022.4851-0.9339  3 278.89441  -9.71539  22.48692 -0.93342    0.72   0.09 0.4  0.58  -70    0.69 0.57 0.42 -66 N N
AG022.4851-0.9339  4 278.89439  -9.71741  22.48512 -0.93434    0.98   0.58 0.47 0.4    -1    0.77 0.57 0.42 -66 N N
AG022.5316-0.1923  1 278.24789  -9.33426  22.53143 -0.19192    0.55   0.19 0.44 0.32    6    0.58 0.4  0.34 -57 N N
AG022.5316-0.1923  2 278.24914  -9.33356  22.53262 -0.19269    1.02   0.44 0.38 0.46  -59    1.36 0.4  0.34 -57 N N
AG022.5316-0.1923  3 278.24874  -9.33357  22.53243 -0.19235    0.54   0.27 0.39 0.39  157    0.61 0.4  0.34 -57 N N
