SOUS,GOUS,MOUS,fits_url
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._137633__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._137802__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._138009__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._138186__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._138401__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._138609__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._138866__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._139969__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._141240__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._142185__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._142907__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._G030.1981-00.1691__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._G030.8715-00.1018__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1db,uid___A001_X1467_X1e0,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1db/member.uid___A001_X1467_X1e0/product/member.uid___A001_X1467_X1e0._G031.2803p00.0615A__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e3,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e3/product/member.uid___A001_X1467_X1e3._100132__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._100132__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._103357__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._105642__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._109588__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._111167__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._115972__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._116752__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._117544__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._118203__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._118234__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._119601__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._120427__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._123833__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e5,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e5/product/member.uid___A001_X1467_X1e5._124513__sci.spw25_27_29_31.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._100132__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._100244__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._100309__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._100992__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._103357__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._103459__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._103575__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._103708__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._103916__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._104080__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._104173__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._104316__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._104344__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._104431__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._104579__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._104846__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._105009__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._105028__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._105388__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._105642__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._105657__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._105803__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._105855__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._106974__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._107003__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._107025__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._107032__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._107085__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._107167__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._107365__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._107612__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._108213__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._108461__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._108506__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._108668__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._108768__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._108827__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._109223__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._109264__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._109336__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._109442__sci.spw16_18_20_22.cont.I.pbcor.fits
uid___A001_X1467_X1d3,uid___A001_X1467_X1e2,uid___A001_X1467_X1e7,https://casdc.china-vo.org/mirror/ALMAGAL/2019.1.00195.L/QA2/science_goal.uid___A001_X1467_X1d3/group.uid___A001_X1467_X1e2/member.uid___A001_X1467_X1e7/product/member.uid___A001_X1467_X1e7._109444__sci.spw16_18_20_22.cont.I.pbcor.fits
