Source_Name,Source_Seq,Source_RA,Source_Dec,Source_GLON,Source_GLAT,Source_Fpeak,Source_Fint,Primary_Target,Primary_Distance_arcsec,Num_Matching_Targets,All_Targets,Primary_FITS
AG023.7110+0.1717,12,278.47301,-8.12032,23.71114,0.17064,2.83,3.23,105657,3.4062823165461382,1,105657,member.uid___A001_X1467_X1e7._105657__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.7110+0.1717,13,278.47298,-8.12027,23.71117,0.17069,3.36,7.41,105657,3.264821949032375,1,105657,member.uid___A001_X1467_X1e7._105657__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.7110+0.1717,14,278.47299,-8.12019,23.71124,0.17072,1.31,1.79,105657,3.2604895838347163,1,105657,member.uid___A001_X1467_X1e7._105657__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.7225+0.2600,1,278.40039,-8.07069,23.72202,0.25732,0.51,0.52,105702,9.308540833015178,1,105702,member.uid___A001_X146c_Xcc._105702__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.7405-0.1581,1,278.78235,-8.24897,23.73801,-0.16039,7.24,8.02,105803,11.596385748613177,1,105803,member.uid___A001_X1467_X1e7._105803__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.7405-0.1581,2,278.78287,-8.24515,23.74164,-0.15909,0.44,0.42,105803,5.0807038645504585,1,105803,member.uid___A001_X1467_X1e7._105803__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.7405-0.1581,3,278.78272,-8.24494,23.74176,-0.15886,2.97,3.91,105803,5.061481421165827,1,105803,member.uid___A001_X1467_X1e7._105803__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.7550+0.5597,1,278.14382,-7.90277,23.75375,0.56022,0.77,0.65,105855,4.863484102259192,1,105855,member.uid___A001_X1467_X1e7._105855__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.7550+0.5597,2,278.14379,-7.90263,23.75386,0.56031,0.84,1.34,105855,4.696806243064639,1,105855,member.uid___A001_X1467_X1e7._105855__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.7550+0.5597,3,278.14787,-7.90218,23.75612,0.55693,0.66,0.79,105855,10.414083152395628,1,105855,member.uid___A001_X1467_X1e7._105855__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.7550+0.5597,4,278.14642,-7.90114,23.75638,0.55869,1.91,2.11,105855,6.111326950485761,1,105855,member.uid___A001_X1467_X1e7._105855__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.8262+0.5135,1,278.21896,-7.85611,23.82951,0.51574,1.03,1.37,106164,15.044776913411761,1,106164,member.uid___A001_X146c_Xcc._106164__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.8262+0.5135,2,278.2195,-7.8601,23.82621,0.51342,0.71,0.69,106164,0.5543606427640395,1,106164,member.uid___A001_X146c_Xcc._106164__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9527+0.1515,1,278.60401,-7.91394,23.95408,0.15063,0.58,0.62,106756,5.731760575534448,1,106756,member.uid___A001_X146c_Xcc._106756__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9527+0.1515,2,278.59999,-7.91345,23.95268,0.15439,10.17,18.9,106756,10.924695490596575,1,106756,member.uid___A001_X146c_Xcc._106756__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9527+0.1515,3,278.60154,-7.91326,23.95356,0.15312,1.92,3.36,106756,7.104776363380225,1,106756,member.uid___A001_X146c_Xcc._106756__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9527+0.1515,4,278.60204,-7.91319,23.95385,0.15271,3.35,4.64,106756,6.470706020642878,1,106756,member.uid___A001_X146c_Xcc._106756__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9527+0.1515,5,278.60121,-7.91321,23.95345,0.15343,0.67,0.74,106756,7.982185556279188,1,106756,member.uid___A001_X146c_Xcc._106756__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9527+0.1515,6,278.6023,-7.91306,23.95408,0.15254,0.64,0.82,106756,6.649783374546303,1,106756,member.uid___A001_X146c_Xcc._106756__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9527+0.1515,7,278.60098,-7.91299,23.95354,0.15373,0.8,0.92,106756,9.119566084719253,1,106756,member.uid___A001_X146c_Xcc._106756__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9527+0.1515,8,278.60535,-7.91249,23.95598,0.15013,0.93,1.06,106756,12.73831262586248,1,106756,member.uid___A001_X146c_Xcc._106756__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9527+0.1515,9,278.60106,-7.91601,23.9509,0.15227,1.02,1.67,106756,7.159285702374557,1,106756,member.uid___A001_X146c_Xcc._106756__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9659-0.1087,1,278.84289,-8.02574,23.96378,-0.11084,0.83,0.68,106819,10.503311087168617,1,106819,member.uid___A001_X146c_Xcc._106819__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9659-0.1087,2,278.84179,-8.02415,23.96469,-0.10915,0.6,0.77,106819,4.4886024841397365,1,106819,member.uid___A001_X146c_Xcc._106819__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9659-0.1087,3,278.84285,-8.02379,23.96549,-0.10991,2.32,3.02,106819,4.130391636540735,1,106819,member.uid___A001_X146c_Xcc._106819__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9659-0.1087,4,278.84282,-8.02287,23.96629,-0.10946,10.15,16.78,106819,2.6613235672016837,1,106819,member.uid___A001_X146c_Xcc._106819__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9659-0.1087,5,278.84249,-8.02261,23.96638,-0.10905,8.07,11.79,106819,1.8840982760521305,1,106819,member.uid___A001_X146c_Xcc._106819__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9659-0.1087,6,278.84302,-8.02243,23.96678,-0.10943,6.49,9.58,106819,3.8250104489304064,1,106819,member.uid___A001_X146c_Xcc._106819__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9659-0.1087,7,278.84322,-8.02226,23.96701,-0.10954,0.7,0.76,106819,4.747509547442454,1,106819,member.uid___A001_X146c_Xcc._106819__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9659-0.1087,8,278.84206,-8.02216,23.96657,-0.10847,0.65,1.03,106819,2.7936634789301187,1,106819,member.uid___A001_X146c_Xcc._106819__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9659-0.1087,9,278.84474,-8.02154,23.96835,-0.11054,0.84,1.3,106819,10.74282210513684,1,106819,member.uid___A001_X146c_Xcc._106819__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9659-0.1087,10,278.84257,-8.02293,23.96612,-0.10927,15.89,26.78,106819,1.7596798062331938,1,106819,member.uid___A001_X146c_Xcc._106819__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9989+0.1567,1,278.62046,-7.87223,23.99861,0.15539,1.91,2.33,106974,4.167856481582842,1,106974,member.uid___A001_X1467_X1e7._106974__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9989+0.1567,2,278.62006,-7.86984,24.00055,0.15684,1.61,1.75,106974,6.110808665287107,1,106974,member.uid___A001_X1467_X1e7._106974__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9989+0.1567,3,278.61914,-7.87243,23.99782,0.15646,1.81,3.68,106974,3.7966677973566565,1,106974,member.uid___A001_X1467_X1e7._106974__sci.spw16_18_20_22.cont.I.pbcor.fits
AG023.9989+0.1567,4,278.61903,-7.87242,23.99778,0.15656,0.55,1.37,106974,3.943233639943026,1,106974,member.uid___A001_X1467_X1e7._106974__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0046+0.0397,1,278.72926,-7.92139,24.00461,0.03709,2.0,2.35,107003,8.999154103078581,1,107003,member.uid___A001_X1467_X1e7._107003__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0046+0.0397,2,278.72847,-7.91926,24.00614,0.03876,0.97,1.14,107003,6.426214769784282,1,107003,member.uid___A001_X1467_X1e7._107003__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0046+0.0397,3,278.72743,-7.91905,24.00585,0.03978,2.55,3.08,107003,4.712890715914142,1,107003,member.uid___A001_X1467_X1e7._107003__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0112+0.4899,1,278.32615,-7.70725,24.01058,0.4902,6.42,9.78,107025,2.694926539476613,1,107025,member.uid___A001_X1467_X1e7._107025__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0112+0.4899,2,278.3271,-7.70712,24.01113,0.48943,3.44,5.56,107025,1.200908864554797,1,107025,member.uid___A001_X1467_X1e7._107025__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0112+0.4899,3,278.32643,-7.7071,24.01085,0.49003,1.84,2.61,107025,1.5611515555000164,1,107025,member.uid___A001_X1467_X1e7._107025__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0112+0.4899,4,278.3265,-7.70674,24.0112,0.49013,0.5,0.5,107025,1.344437925732938,1,107025,member.uid___A001_X1467_X1e7._107025__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0112+0.4899,5,278.32737,-7.70664,24.01168,0.48942,0.41,0.37,107025,2.1805992763284396,1,107025,member.uid___A001_X1467_X1e7._107025__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0147+0.0487,1,278.72361,-7.90902,24.01301,0.04775,0.75,0.84,107032,6.435018435217339,1,107032,member.uid___A001_X1467_X1e7._107032__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0147+0.0487,2,278.72381,-7.90881,24.01329,0.04767,6.32,7.51,107032,5.70083563916156,1,107032,member.uid___A001_X1467_X1e7._107032__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0147+0.0487,3,278.72377,-7.90858,24.01347,0.04781,2.73,4.47,107032,4.863625732726507,1,107032,member.uid___A001_X1467_X1e7._107032__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0147+0.0487,4,278.72336,-7.90829,24.01355,0.04831,0.52,0.53,107032,3.9537985299167353,1,107032,member.uid___A001_X1467_X1e7._107032__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0147+0.0487,5,278.72528,-7.90667,24.01586,0.04737,1.84,2.21,107032,6.115436315410018,1,107032,member.uid___A001_X1467_X1e7._107032__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0147+0.0487,6,278.72235,-7.9053,24.01574,0.05057,0.65,0.66,107032,8.38585044420292,1,107032,member.uid___A001_X1467_X1e7._107032__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0254+0.1979,1,278.5959,-7.82971,24.02514,0.19658,1.22,1.36,107085,4.375501237667384,1,107085,member.uid___A001_X1467_X1e7._107085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0254+0.1979,2,278.59539,-7.82936,24.02521,0.19718,3.99,5.48,107085,2.1786447295206313,1,107085,member.uid___A001_X1467_X1e7._107085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0254+0.1979,3,278.59493,-7.82933,24.02503,0.1976,1.11,1.89,107085,1.420009421680302,1,107085,member.uid___A001_X1467_X1e7._107085__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0495-0.2140,1,278.97533,-7.99811,24.04864,-0.21458,3.32,3.68,107167,3.330271085699713,1,107167,member.uid___A001_X1467_X1e7._107167__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0495-0.2140,2,278.97871,-7.99458,24.05332,-0.21593,1.16,1.15,107167,15.391351633188549,1,107167,member.uid___A001_X1467_X1e7._107167__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.0981+0.4575,1,278.39688,-7.64583,24.09741,0.45634,3.94,5.38,107365,4.390839228511531,1,107365,member.uid___A001_X1467_X1e7._107365__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,1,278.97078,-7.9235,24.11282,-0.17626,7.35,8.92,107427,7.508593707595387,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,2,278.97093,-7.92335,24.11302,-0.17632,3.5,4.28,107427,7.337455825916051,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,3,278.9707,-7.92335,24.11292,-0.17612,0.7,0.7,107427,6.898133665579221,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,4,278.97056,-7.92327,24.11293,-0.17596,0.46,0.45,107427,6.408023794238511,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,5,278.97077,-7.92303,24.11324,-0.17603,2.12,2.89,107427,6.070215971112588,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,6,278.96906,-7.92159,24.11374,-0.17387,2.53,2.77,107427,2.4676648309600786,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,7,278.96684,-7.92122,24.11306,-0.17174,1.56,1.84,107427,10.49382789074235,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,8,278.97202,-7.92045,24.11609,-0.17595,0.7,0.62,107427,9.245315879367617,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,9,278.96697,-7.91909,24.115,-0.17088,1.33,1.5,107427,13.605293163405813,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,10,278.96907,-7.92206,24.11332,-0.17409,0.59,0.87,107427,2.7646641387282456,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,11,278.96912,-7.92203,24.11338,-0.17412,0.75,0.82,107427,2.556335526177425,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,12,278.96916,-7.92197,24.11344,-0.17413,1.06,1.93,107427,2.329424661912903,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1140-0.1744,13,278.96922,-7.9219,24.11353,-0.17415,0.62,0.63,107427,2.030197564728584,1,107427,member.uid___A001_X1467_X1e7._107427__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1552+0.3945,1,278.47751,-7.62684,24.15111,0.39418,1.44,1.23,107612,14.584898178111086,1,107612,member.uid___A001_X1467_X1e7._107612__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1552+0.3945,2,278.47985,-7.62406,24.15465,0.39341,1.34,1.64,107612,3.7150170980990187,1,107612,member.uid___A001_X1467_X1e7._107612__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.1552+0.3945,3,278.48058,-7.62184,24.15695,0.39379,1.33,1.23,107612,6.704683523978429,1,107612,member.uid___A001_X1467_X1e7._107612__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.3592+0.0681,1,278.86532,-7.59292,24.35826,0.06861,4.11,5.01,108461,3.9409030531635443,1,108461,member.uid___A001_X1467_X1e7._108461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.3592+0.0681,2,278.86618,-7.59256,24.35898,0.06802,2.58,2.75,108461,0.6135610142726337,1,108461,member.uid___A001_X1467_X1e7._108461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.3592+0.0681,3,278.8666,-7.59217,24.35951,0.06783,0.73,0.76,108461,1.4628828669280793,1,108461,member.uid___A001_X1467_X1e7._108461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.3592+0.0681,4,278.86649,-7.59164,24.35994,0.06817,3.39,4.43,108461,3.0599512636023927,1,108461,member.uid___A001_X1467_X1e7._108461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.3592+0.0681,5,278.86621,-7.59118,24.36022,0.06863,1.41,1.83,108461,4.680785241087459,1,108461,member.uid___A001_X1467_X1e7._108461__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.3708+0.4808,1,278.50017,-7.3946,24.36757,0.4813,0.63,0.93,108506,11.64219464546627,1,108506,member.uid___A001_X1467_X1e7._108506__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.3708+0.4808,2,278.50255,-7.3925,24.37052,0.48017,3.03,3.25,108506,1.787172143863333,1,108506,member.uid___A001_X1467_X1e7._108506__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4180+0.1007,1,278.86145,-7.5259,24.416,0.10286,0.82,1.34,108768,10.839616032440881,1,108768,member.uid___A001_X1467_X1e7._108768__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4180+0.1007,2,278.85979,-7.52548,24.41562,0.10451,1.55,1.75,108768,16.52064547064366,1,108768,member.uid___A001_X1467_X1e7._108768__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4180+0.1007,3,278.86515,-7.52497,24.41852,0.10003,0.97,0.97,108768,2.801256373913088,1,108768,member.uid___A001_X1467_X1e7._108768__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4180+0.1007,4,278.86548,-7.52369,24.4198,0.10033,0.59,0.76,108768,6.744866261865319,1,108768,member.uid___A001_X1467_X1e7._108768__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4180+0.1007,5,278.8651,-7.52527,24.41823,0.09994,7.63,9.06,108768,2.457138617630466,1,108768,member.uid___A001_X1467_X1e7._108768__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4180+0.1007,6,278.8652,-7.52524,24.4183,0.09986,7.13,10.08,108768,2.811019957456461,1,108768,member.uid___A001_X1467_X1e7._108768__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,1,279.17121,-7.65774,24.44013,-0.23042,1.34,1.87,108933,14.81630364258073,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,2,279.17152,-7.65667,24.44122,-0.23021,6.17,8.49,108933,12.048191266534456,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,3,279.17071,-7.65253,24.44453,-0.22759,7.18,9.46,108933,6.816990859434816,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,4,279.17027,-7.65257,24.44429,-0.22722,0.65,0.9,108933,5.8166235330850435,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,5,279.17033,-7.65131,24.44544,-0.22669,1.95,1.91,108933,10.102809180358797,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,6,279.16965,-7.64942,24.44681,-0.22522,5.74,6.53,108933,16.46709180194691,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,7,279.16945,-7.65326,24.44331,-0.22682,1.39,3.34,108933,2.638780008653863,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,8,279.16963,-7.6532,24.44344,-0.22695,0.55,0.83,108933,2.8900974114985623,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,9,279.16973,-7.65448,24.44235,-0.22762,1.25,1.11,108933,1.9474610391242766,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,10,279.17001,-7.65433,24.44262,-0.2278,2.24,3.03,108933,2.203824153163208,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,11,279.16983,-7.65431,24.44255,-0.22763,0.89,1.73,108933,1.6553257422361252,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4427-0.2270,12,279.16995,-7.65407,24.44282,-0.22763,0.63,1.14,108933,1.6468271986231027,1,108933,member.uid___A001_X146c_Xc5._108933__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,1,278.79682,-7.44241,24.46063,0.19817,0.73,0.73,109047,2.7287603172891006,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,2,278.79711,-7.44212,24.46102,0.19805,1.19,1.12,109047,1.26299009610903,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,3,278.79698,-7.44206,24.46102,0.19819,2.73,3.15,109047,1.4673239263886961,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,4,278.79719,-7.44201,24.46116,0.19803,5.77,6.69,109047,0.7754533805945568,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,5,278.79709,-7.44274,24.46046,0.19778,0.57,0.51,109047,3.33539604359628,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,6,278.79715,-7.44236,24.46083,0.19791,1.0,2.21,109047,1.9632574468087178,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,7,278.79722,-7.44226,24.46094,0.19789,1.26,1.81,109047,1.5461996283546622,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,8,278.79717,-7.44171,24.46142,0.19819,0.54,0.53,109047,0.7447983997341111,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,9,278.79691,-7.44161,24.46138,0.19846,0.82,1.27,109047,1.7162755203228652,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,10,278.79781,-7.4415,24.46189,0.19772,0.82,1.11,109047,2.118292196604244,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4614+0.1981,11,278.79792,-7.44149,24.46195,0.19763,0.57,1.29,109047,2.4659693678526495,1,109047,member.uid___A001_X1467_X1e7._109047__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4931-0.0375,1,279.02489,-7.5248,24.49152,-0.04051,3.65,3.94,109223,11.50679077016112,1,109223,member.uid___A001_X1467_X1e7._109223__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4931-0.0375,2,279.02469,-7.5243,24.49187,-0.0401,3.86,6.82,109223,9.62588346542347,1,109223,member.uid___A001_X1467_X1e7._109223__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4931-0.0375,3,279.02566,-7.52416,24.49244,-0.04089,2.77,2.57,109223,11.70181758091466,1,109223,member.uid___A001_X1467_X1e7._109223__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4931-0.0375,4,279.02411,-7.52254,24.49317,-0.03878,2.13,2.02,109223,3.9320002586885145,1,109223,member.uid___A001_X1467_X1e7._109223__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4931-0.0375,5,279.02408,-7.52244,24.49324,-0.03871,1.78,1.66,109223,3.7171955442528613,1,109223,member.uid___A001_X1467_X1e7._109223__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4931-0.0375,6,279.02429,-7.52172,24.49398,-0.03856,2.56,2.39,109223,4.598885061601902,1,109223,member.uid___A001_X1467_X1e7._109223__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4931-0.0375,7,279.02476,-7.52399,24.49218,-0.04002,6.26,6.16,109223,8.922412293822907,1,109223,member.uid___A001_X1467_X1e7._109223__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4931-0.0375,8,279.0239,-7.52214,24.49342,-0.03841,23.05,46.56,109223,2.9316965106220643,1,109223,member.uid___A001_X1467_X1e7._109223__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4931-0.0375,9,279.02389,-7.52204,24.49352,-0.03836,30.76,38.37,109223,2.9252896632008563,1,109223,member.uid___A001_X1467_X1e7._109223__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4982+0.0543,1,278.94284,-7.47548,24.4979,0.05441,0.72,0.7,109264,1.3908118150951585,1,109264,member.uid___A001_X1467_X1e7._109264__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4982+0.0543,2,278.94379,-7.47565,24.49818,0.0535,0.42,0.83,109264,2.3685531440230387,1,109264,member.uid___A001_X1467_X1e7._109264__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.4982+0.0543,3,278.94388,-7.47559,24.49827,0.05344,0.42,0.73,109264,2.573846513700651,1,109264,member.uid___A001_X1467_X1e7._109264__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.5073-0.2196,1,279.19486,-7.59458,24.507,-0.22222,0.67,0.73,109336,8.893992400335346,1,109336,member.uid___A001_X1467_X1e7._109336__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.5073-0.2196,2,279.19137,-7.59429,24.50567,-0.21901,0.73,1.09,109336,6.1241151141756776,1,109336,member.uid___A001_X1467_X1e7._109336__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.5073-0.2196,3,279.19422,-7.59405,24.50718,-0.22141,1.72,1.96,109336,5.960583492296656,1,109336,member.uid___A001_X1467_X1e7._109336__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.5073-0.2196,4,279.19556,-7.59366,24.50814,-0.22241,1.64,1.65,109336,10.140518000514929,1,109336,member.uid___A001_X1467_X1e7._109336__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.5073-0.2196,5,279.1945,-7.59291,24.50832,-0.22113,1.36,1.15,109336,6.396020682521533,1,109336,member.uid___A001_X1467_X1e7._109336__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.5252-0.1390,1,279.13066,-7.54208,24.52438,-0.14157,0.96,1.07,109432,9.169344392096646,1,109432,member.uid___A001_X146c_Xc5._109432__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.5252-0.1390,2,279.12986,-7.54111,24.52487,-0.14042,0.59,0.77,109432,4.690884340017252,1,109432,member.uid___A001_X146c_Xc5._109432__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.5252-0.1390,3,279.12889,-7.54078,24.52473,-0.13941,2.43,3.72,109432,1.8998688465956415,1,109432,member.uid___A001_X146c_Xc5._109432__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.5252-0.1390,4,279.12912,-7.54038,24.52519,-0.13943,5.07,5.69,109432,1.0024295034027995,1,109432,member.uid___A001_X146c_Xc5._109432__sci.spw16_18_20_22.cont.I.pbcor.fits
AG024.5252-0.1390,5,279.12871,-7.54001,24.52533,-0.1389,0.77,1.04,109432,1.0439832535310793,1,109432,member.uid___A001_X146c_Xc5._109432__sci.spw16_18_20_22.cont.I.pbcor.fits
